,text,c_label
2936,This has nothing to do with the do ... while(0) construct.,False
2937,"I knew some of this, but I must congratulate you on your ability to communicate it to humans.",False
2938,"Well all primes are odd, except 2.  Just sayin.",False
2939,"I don't think Bloch is saying it was chosen because it was an odd prime, but because it was odd AND because it was prime (AND because it can easily be optimized into a shift/subtract).",False
2940,But why would I want to use Unity when I have MEF?,False
2941,Boxing? Do .Net developers really get picked on that much? :),False
2942,"But... if your repo already HAS whitespace in it, and you, trying to be helpful, take it OUT, then YOU'RE the one creating a false difference.  ;)",False
2943,Thanks for letting everyone know about a 'tested solution' that they can't use! Sit back and watch the votes come rolling in! :),True
2944,"This is not a good answer.  ""There is no need"" is different from ""should not"", and ""no intention"" is different from ""made impossible"".",False
2945,"this does not give your programmatic access to the HTML that is generated by the view/partial right? I don't understand how this answers the question... although I did learn from the answer, so I appreciate it as a high quality response.",False
2946,"I was deeply unimpressed by Code Complete. I hate to use an over-used PGism, but it's mired in Blub. So much of the book was irrelevant to me.",True
2947,"You can then do getattr(myapp.commands, command) to access the module.",False
2948,"Thread.Abort() is very dangerous to use, It shouldn't be used with regular code, only code that is guaranteed to be safe should be aborted, such as code that is Cer.Safe, uses constrained execution regions and safe handles. It shouldn't be done for any code.",False
2949,svnmerge.py was developed on Subversion 1.4 and earlier. Subversion 1.5 introduced merge tracking in the core product.,False
2950,"Please, please don't use this as justification to use the same PRNG. The docs are ambiguous, and if it's _wrong_, you just made cracking all your keys as easy as figuring out the seed to the PRNG.",True
2951,Note the use of : this() to chain constructors in Marc Gravell's post above. This is a much better practice than writing separate Init()-functions.,False
2952,"+1 for having
This is *always* the clause that They Don't Bother To Teach Properly on sql courses or books and knowing about it generally the sign that the coder has progressed beyond novice level.",False
2953,"Why, for the love of god, is it readonly?
And why can't you manipulate the items after instantiation?
And why then can it not be exposed as a readonly array? This datatype goes beyond me!",True
2954,"If the right side has a side effect you need, just move it to the left side rather than using ""And"".  You only really need ""And"" if _both_ sides have side effects.  And if you have that many side effects going on you're probably doing something else wrong.",False
2955,This doesn't really answer the question. Where is your good reason not to use a virtual dtor?,True
2956,"While Thread.Abort() is bad, it is no where near as bad as a process running out of control and using every CPU cycle & byte of memory that the PC has.  But you are right to point out the potential problems to anyone else who may think this code is useful.",False
2957,How is a discussion about cellular automata not programming related? Does anyone realize that a CA is itself a program? Did none of you study CS?,False
2958,"Also, a @ constant accepts newlines inside. Perfect when assigning a multiline script to a string.",False
2959,"@Matt: Because BindingFlags.SetProperty and BindingFlags.SetProperty are not used for look-up, they are used in other circumstances, Get Properties() method ignores those flags. Try without them you will get the same result.See supported flags: http://msdn.microsoft.com/en-us/library/kyaxdd3x.aspx",False
2960,"Actually, the homework question was to actually implement the two versions--it asked nothing about which data structure is better.  However, in effort to maintain the lost art of semi-sincere learning, I am beating around the bush...just trying to glean some insight here!",False
2961,"Great post, and +1 especially for the last part, which far too few people realize.

I'd probably add the Boost library as a ""hidden feature"" as well. I pretty much consider it the standard library that C++ should have had. ;)",False
2962,"I read Code Complete (first edition) about 15 years into my career. It was the first book I'd read about *why* code should be written a certain way. I don't know if I would have appreciated it as much if I'd read it earlier in my career, before personally experiencing some of the problems discussed.",False
2963,"Don't use the Stack class. It extends Vector, which is retained for backwards compatibility only.",False
2964,all-delete-orphan deletes the children when you delete the parent. it doesn't have anything to do with deleting the children like this guy is asking about.,False
2965,"Jon, don't overestimate sorting. In my experience, sorting even gigantic data sets can be neglected. O(1) insertion beats O(logn) hands down, given enough items. But as always, this is pure speculation without profiling.",False
2966,Also see http://docs.djangoproject.com/en/dev/topics/settings/#using-settings-without-setting-django-settings-module for working without a settings file in the first place.,False
2967,"And if you didn't have ""strict subs"" on, you would have gotten a run-time error instead when it couldn't find a sub named ""break"".",False
2968,They could easily have called it TGreenIdea and conveyed as much information as TMREWS would. Don't be afraid of long identifier names.,False
2969,TheSoftwareJedi: 14.65 is one of the oddest integers I've ever seen.,False
2970,"The code itself is pythonic. Using it instead of shutil.rmtree in a real program would be unpythonic: that would be ignoring the ""one obvious way of doing it"". Anyway, this is semantics, removing the downmod.",False
2971,"Don't you then run the risk of leaking memory if you derive from the class, regardless of whether you have other virtual functions?",False
2972,"Also note that even if the directory was empty, os.remove would fail again, because the correct function is os.rmdir .",False
2973,Rant disguised as question.,True
2974,"I say that one downside of LaTeX is too much typing and you present me a XML-based language as alternative? Docbook has it's advantages, but I prefer to generate docbook-sources from something else.",False
2975,"Don't pass a string to setTimeout, pass a function. setTimeout(function() { alert('hello world'); } ) is much nicer -- functions are first degree objects in Javascript",False
2976,"Yeah, used this before, but I don't want to add all the extra code for something that should be simple.",False
2977,"He asked for successor, not predecessor ;-)
[Whatever ""market"" the *roffs had -- beyond manpages -- now entirely belong to the TeXs.]",False
2978,"I think that when there is no need to do something, that is a good reason not to do it. Its following the Simple Design principle of XP.",False
2979,"You do if you have other code just after the for my $i loop that you also want to skip.  The outer {} is a bare block, which is itself a funny kind of loop that can be last/redo/next'd.",False
2980,"It should go without saying, but leaving this turned on in a production box winds up being non-entertaining very quickly. *g*",False
2981,Very interesting.  I can see that making some unreadable code though.,False
2982,"Great answer. One quibble, though: LuaTeX is replacement for *TeX*, which ConTeXt is an alternative to LaTeX (and may well replace it).",False
2983,"So many points to criticize... suffice to say this is *not* an universal recipe! Point 5 and 6 in particular are oh so wrong when the project is big and the number of third parties is important: you want to work at all times with 'ant.jar', not 'ant1.5.4.jar', or product myProduct.exe, not 1.3.exe",False
2984,"This will be far less efficient than the regex "" {2,}"" if the string contains sequences of 3 or more spaces.",False
2985,Sounds like an old kind of EULA. Not many Microsoft products have such aggressive license agreements nowadays.,False
2986,Don't modern distribution start an ssh-agent out of the box?,False
2987,"Best damn piece of code I have seen :) 

Just solved a million problems in my project :)",False
2988,I use this regularly for writing unit tests against internal members of another assembly.  That way unit tests can be excluded from deployments.,False
2989,"I heard :: is more efficient than REM because REM attempts to do environment variable expansion on the stuff that occurs after it, but :: does not.",False
2990,"People reading your code should know that int is an alias for System.Int32. As regards readability, consistency is far more important.",False
2991,Fiddler can unencrypt the https traffic,False
2992,Still returns null. It's as if the control just has no parent.,False
2993,"If you have trouble enabling logging in this manner, doublt-check that the mysql user can write to the appropriate file location.",False
2994,"you needn't stop the program execution on an exception... throw the exception, the caller then catches the exeption and should handle it, if possible, log and error and move on. It is 'bad form' to just keep throwing exceptions up the call stack - catch it where it occurs, and deal with it there",False
2995,"Which part of ""Unfortunately I know nothing of Windows programming...I can only offer you some source code for POSIX."" didn't you understand?",False
2996,"Webstart is ok, but has lots of wierd issues.  especially if you're installing multiple versions or the same version multiple times (which is not uncommon for developers/QA), and lots of things were you have to go to the cache viewer, etc.",False
2997,"Not exactly true: The Label-for will allow users to click the label in order to check the checkbox, in addition to simply clicking the checkbox itself. It's quite handy for tying the two elements together.",False
2998,"If an input is nested inside a label, then clicking the label with activate/give focus to the input; the for attribute is solely for the case when the input is not nested.",False
2999,"No I understand fully, but your answer doesn't help the guy who asked the original question and the whole point is to help those who ask questions.",True
3000,"Caveat: The posted scripts rely on implementation-dependent behavior of the Windows shell and, for example, can easily break when third party compression software changes the default OLE verbs for ZIP archives. Also, the zipfldr.dll COM objects are *not* documented or supported for this use by MS.",False
3001,"31 was chosen coz it is an odd prime??? That doesnt make any sense - I say 31 was chosen because it gave the best distribution - check 
http://computinglife.wordpress.com/2008/11/20/why-do-hash-functions-use-prime-numbers/",False
3002,"Got it. Coming from the ML world, it's weird to me that Java can't infer the correct type: the type of formal parameter and the return type of emptyList are clearly unifiable. But I guess the type inferencer can only take ""baby steps.""",False
3003,It was the missing 'hibernate' at the beginning of the hbm2dll.auto. thanks!,False
3004,I laughed so hard at this one.,True
3005,"If you are having a hard time visualizing why it works, I made an example page at http://silentmatt.com/intersection.html where you can drag rectangles around and see the comparisons.",False
3006,"I've edited the question to be a bit more precise about wanting the max Integer values, not just the max Number value. Sorry for the confusion, here.",False
3007,"This seems right, but is there someplace where this is defined, á la C's MAX_INT or Java's Integer.MAX_VALUE?",False
3008,No Stack Overflow?,False
3009,"Actually, this is not possible with Microsoft's CLR 2.0, due to its stronger memory model: http://code.logos.com/blog/2008/11/events_and_threads_part_4.html",False
3010,"Add to your list of advantages: ""You can use standard build control tools to support complicated documents---and indeed to supply two formats (say the one the graduate school insists on, and the one that looks good and kills fewer trees) of a single document.""",False
3011,Yep ... still on-line after 11 years! :-),False
3012,That's rather verbose.   The semi-colon is redundant.,False
3013,"So summary. Not cost if no exceptions are thrown. Some cost when a exception is thrown, but the question is 'Is this cost greater than use and testing error codes all the way back to error handling code'.",False
3014,"+1. I think the correct name for this is ""Tell, don't ask"". Basically, always favour polymorphism (TELLing an object what to do, letting the implementation take care of it) over a case/if statement where you ASK to find out what type of object you are dealing with.",False
3015,"Yeah, but the user stil has to wait for their 30MB file to be uploaded before they receive the error. If you use flash/activeX, you can warn them before they even submit the page.",False
3016,"WOW, just WOW! you actually tested that?! Wow!",True
3017,yep - this is all good - but the guy wanted to know about how to resolve type,False
3018,"Mathematically, I think a precision 2 number should always have two decimals even if the last is zero.  This is based on my experience with significant figures so it could be wrong, but you don't actually know if 1.7 is 1.70 or any number from 1.70 to 1.74.",False
3019,"Error costs are indeed likely greater. The exception code is quite possibly still on disk! Since the error handling code is removed from the normal code, the cache behavior in non-error cases improves.",False
3020,"Certain methods and constructors of Date and Timestamp are deprecated, but the classes themselves are not.",False
3021,"sizeof() only works here for char buf[...].  NOT for char  * buf = malloc(...).  There aren't many differences between arrays and pointers, but this is one of them!",False
3022,"Would you put ""Be very careful that..."" in bold, please?  This can't be stressed enough.  Misuse of strcat, strcpy, and sprintf are the heart of unstable/insecure software.",False
3023,"Appreciate the comment, Dave.  If I'm evaluating the efficiency or the ""how"" of a class or if I'm concerned that it isn't correct, then I'm going to care about the innards, but mostly as a user of the class, I'm concerned about the behavior of the class, not how it manages things internally.",False
3024,I would like to suggest that you use strlcat instead of strcat! http://www.gratisoft.us/todd/papers/strlcpy.html,False
3025,"Wouldn't it be better to iterate *backwards*? for(int i = l.count; i > 0; i--). That way if you remove an element and the next element ""falls in it's place"", it does not matter because you already checked that. Or am I missing something here?",False
3026,"Warning: As written, this code will leave a giant, gaping hole in your code for buffer overflow exploits.",False
3027,I would like to repeart That suggestion.  Strcat causes vulnerability to buffer overflow exploits.  Someone can give your program data that causes it to execute arbitrary code.,False
3028,There is no buffer overflow exploit possible in the above example.  And yes I agree in general I wouldn't use the above example for undetermined string lengths of foo and bar.,False
3029,"Err....I'm left handed, creative, and have no trouble whatsoever with Emacs.",False
3030,"Actually it depends on a lit of things, including the configuration of your server.  The question asked why you would put a SELECT inside a transaction... that's the reason why.",False
3031,"That doesn't answer the question, though. What if the function being tested IS ultimately the main method? So calling System.exit() might be valid and ok from a design perspective. How do you write a test case for it?",False
3032,And probably declare it final to make your intent absolutely clear.,False
3033,In a perfect world that would be the case.  But with C++ const is only as good as the person who wrote the code :(,False
3034,"Copy method is far from trivial.  You can easily make a correct one that doesn't perform using Streams, and fast but incorrect one using NIO.  Never implement your own utilities when there are quality libraries out there.",False
3035,"If it's a two's-complement signed 1bit value, then a clear bit represents 0 and a set bit represents -1. Where's the problem? ;-)",False
3036,"its not a 64 bit integer, its a 64-bit floating point number, of which 52/53 bits are the integer portion. so it will handle up to 1e300, but not with exact precision.",False
3037,"Sadly, you can't declare it abstract final. :-)",False
3038,Correct versions: (1) : ${MyVariable:=SomeDefault} or (2) : MyVariable=${MyVariable:-SomeDefault},False
3039,I answered this before the poster edit-ed his question and indicated his language choice.,False
3040,"THIS ANSWER IS WRONG.  Base26 isn't good enough. Think about what happens when your wrap from Z to AA. If A is equivalent to the 0 digit, then it's like wraping from 9 to 00. If it's the 1 digits, it's like wrapping from 9 to 11.",False
3041,I'm feeling exactly that.,False
3042,http://en.wikipedia.org/wiki/Long_John_Silver,False
3043,"putting quotes on path names is a good practice.
not working in paths that contains space is event better :-)",False
3044,"There is a sensible alternative - rollback.  Explicit rollback, that is.  If you didn't mean to change anything, rollback ensures anything is undone.  Of course, there shouldn't have been any changes; rollback guarantees that.",False
3045,"Yeah, I think I will have to build a REST proxy. It seems pretty strange that Google has no interest in providing SOAP support. I tried the kSoap method, it's really not even a serious alternative. It is, at best, an ugly had that requires much scouring of newsgroups.",False
3046,"It does have legitimate uses, like caching the results of a long calculation within a const class. On the other hand, that's pretty much the only time I've used a mutable in nearly twenty years of C++ development.",False
3047,"E164 sets much stricter limits on the length of numbers: 1-3 for countries, and a maximum length of 15. This will not change any time soon, knowing the global telephony system.",False
3048,"There's some problems here, like the fact that the loop will never gtfo. I pastebinned a better one http://pastebin.com/f7b2dd022",False
3049,"_Strongly_ disagree. This approach does not defend against exceptions caused in the ctor itself, that may happen after your impl object is created. When this happens, the dtor is not called, and your impl object is leaked.",True
3050,"@Foredecker, MR says it's ""where"" in Win2k3 but Win2k3 wasn't part of the question. If ""where"" isn't in the other Windows versions, other answers are also valid. IMNSHO, the answer that works on all Windows versions is the best. Also, the other answers aren't wrong, just different ways of doing it.",False
3051,"With respect, it's presumptuous to make recommendations without knowing anything about the design. To ""simply implement"" this application would beget astronomical (>200 apps ^21 foos) functions to meet the requirements. You're reading purpose and intent into the example; you shouldn't. :)",False
3052,"If you want to learn more about this, I suggest reading the first chapter of Structure and Interpretation of Computer Programs.",False
3053,"Major flaw with ""ignoring JavaScript means you're a bot"" methods: Some of us use the NoScript plugin.  No site runs JavaScript on me unless I whitelist the site and I'm pretty sure I'm not a bot.",True
3054,I thought C++ *is* the pitfall you should avoid.,False
3055,"Rounding up is not ""more natural."" Nature has nothing to do with it. It's simply what you learned in gradeschool when you learned the concept of ""rounding."" Gradeschool lessons don't always paint a full picture.",False
3056,"As far as I know, they are similar to ArrayLists in that they double their size each time.  The amortized time of this operation is constant.  It isn't as big of a performance hit as you would think.",False
3057,+1 Generators instead of lists.  Many algorithms can be revised slightly to work with generators instead of full-materialized lists.,False
3058,classic! ... a prof once told me that if you are having trouble with your open gl code just try flipping signs.  it was really good advice,False
3059,"My colleagues all drive me nuts with this, and wanting curly-brackets even for a single statement after the if... (in case you add something later 'without realising'). Roll on F# and Boo (and YAML), if your language is unreadable without indentation, make it part of the language, I say.",True
3060,"system(""file -bi -- "".escapeshellarg($uploadedfile)) is safer.",False
3061,"I'd love to leave the snarky answer ""equality == equivalence"", but that evaluates to false, so I know it would just get down-voted into oblivion.  :)",True
3062,"You may be getting downvoted for two reasons. 1) ""Why isn't it better known?"" is hardly a question, and can't be answered. 2) You present an argumentative case for your method.  ""My way is great, why aren't you all on board yet?"" isn't a good social tactic - it doesn't elicit a thoughtful response.",False
3063,"I'll work on this ""float to the bottom"" issue just as soon as i figure out how to make something sink to the top... ;-)",False
3064,"Yeah, I thought this was the way to go also but when you set the position to absolute the element no longer participates in the layout of the containing element, so there is no word wrap and the text in the bottom corner is obscured.",False
3065,"""Premature"" is the key word of that quote.  Your rephrasing it to ""optimization without measuring and understanding"" doesn't seem to change the meaning one bit.  That is precisely what Knuth meant.",False
3066,Good Lord.  +1 for a level of patience I don't have.,False
3067,"Oh man, but that stock photo on the link is awful!",True
3068,"Please correct me if I'm wrong, but on Windows, software tends to include its own libraries with the install, even if they're dynamically linked. On many Linux systems with a package manager, many dynamically linked libraries (""shared objects"") are actually shared between software.",False
3069,"@PaulF: things like the Windows common controls, DirectX, .NET and so on ship a lot with the applications whereas on Linux, you tend to use apt or yum or something like that to manage dependencies - so you're right in that sense.  Win Apps that ship their *own* code as DLLs tend not to share them.",False
3070,"Make sure the tear down is executed properly, otherwise, your test will fail in a runner such as Eclipse because the JUnit application can't exit! :)",False
3071,"You may want to add that None is a singleton so ""None is None"" is always True.",False
3072,In general I would suggest using const_cast instead of static_cast to add const since it prevents you from changing the type accidentally.,False
3073,"""3-tiers"" and ""N-tiers"" is there a difference?",False
3074,"It depends on how you count ""tiers"" (logical, physical, etc), but you can easily have more than 3 process involved to write an app. UI, UI platform (like Eclipse RCP), Web Services, BLL, DAL, Database, Authentication Services, Reporting Services, Analytical Services...",False
3075,You should say if you're looking for a deep copy or a shallow copy,False
3076,"also, checkout collections.defaultdict class.",False
3077,"What happens if we can't tell the length of the list? Try this on itertools.repeat([ 1, 2, 3 ]), e.g.",False
3078,"Please, use ""def chunk"" instead of ""chunk = lambda"".  It works the same.  One line.  Same features.  MUCH easier to the n00bz to read and understand.",False
3079,"That's an interesting extension to the question, but the original question clearly asked about operating on a list.",False
3080,@Joel: Can't agree. I'm actually sure that this way is more efficient than yours for large enough strings and can be done in one single line. Where's the overkill?,False
3081,"@Foredecker: right on. Too many people forget the context, which puts that quote solidly against *micro*-optimization. Analyzing a problem to pick the proper algorithm before implementing it isn't premature, yet too often that quote gets thrown up to justify the laziest, most inefficient solution.",False
3082,"Excellent answer.

At the risk of sounding like a broken record, this is useless use of cat. Redirection is the answer:

   sqlite3 my_database.sqlite < dumpfile.sql

You can also perform the entire operation in a pipeline:

   sqlite3 old_database.sqlite .dump | sqlite3 my_database.sqlite",False
3083,"How does a getter/setter resolve this issue. You still have a reference, you don't have any synchronization with the operations. Getters/setters don't provide protection in and of themselves.",False
3084,"Damn, and I really thought you were going to go all out and use a CUN*_ and W*NK_ package naming convention. 

Sorry, I have slow-burning, explosive, textual tourettes.

But yours were much, much, funnier!",False
3085,"""person[name] is $person[age] years old"" will also work...  No quotes, no braces :)",False
3086,Maybe nobody can learn to love it until they stop thinking of it as a language. :),True
3087,"@ephemient: note that source is used in C shell and Bash; it is not supported in POSIX or Korn shells, nor in classic Bourne shell.",False
3088,"Just a note -- you can use multiple if statements instead of using ""and"" multiple times. Kind of a funny little syntax truth.",False
3089,"I would change that to:

<a href=""#"" onclick=""document.formName.submit(); return false;"">

The reason for the change is that although it's not supposed to happen, it's entirely possible that a browser might end up redirecting to the # link before the form is submitted, thereby screwing things up.",False
3090,"""[Y]ou won't an y time soon"" is a bit of an understatement.  Besides the limit of the expected duration of the universe, you've got a storage issue-- the number of states in Chess far exceeds the 500 billion billion of checkers; in fact, it exceeds the number of particles in the universe.",False
3091,"Writing to the EventLog is not ""writing your logging code yourself"".",False
3092,Good advice but obviously works only for FF. We often want to compare browser speeds... :-),False
3093,"Why exactly does this question mert down rating? I don't have a problem with iterating through my string, but I am asking if there are other functions apart from tolower(), toupper() etc.",False
3094,"Note that you can substitute +new Date() for the getTime() call:
var start = +new Date();
// do stuff
alert(""Execution time: ""+(+new Date())-start);",False
3095,"System.Diagnostics.EventLog is a built-in .NET class for writing to the Windows event log, not something they've written themselves.",False
3096,"@Dan: If they might already be lowercase, but are definitely A-Z or a-z, you can OR with 0x20 instead of adding. One of those so-smart-it's-probably-dumb optimisations that are almost never worth it...",False
3097,"I don't know why it would've been down-voted... certainly it's worded a little oddly (because you do have to iterate through every item somehow), but it's a valid question",False
3098,"That is amazing, ive always wondered what the best way to do it.

I had no idea to use std::transform.

:)",False
3099,"Agree with this answer. Links are meant to be GET requests, and there's no reason to change it. Don't make links do POST. Use form submits instead.",False
3100,"Tough luck, you can't do it without macros and other preprocessing, because the required metadata *does not exist* unless you manually create it through some macro preprocessing magic.",True
3101,Just curious to the person who found my answer /so/ unhelpful as to vote it down... why was it unhelpful?,False
3102,Don't worry about the down-voter Jason. I found your answer helpful.,False
3103,It's better to use (int)'A' instead of hardcoding 65. It'll make the code more readable and less prone to errors.,False
3104,I need to do it progressivly. I can't erase it from the project right now. Commenting a class or a method is hard to find it later... I do not want to forget about it. Deprecating a method has still is place I think.,False
3105,Downvotes are part of life.  I don't harbor bad feelings about it. (but thanks),False
3106,On the other hand if you are writing a program for yourself and just need to read an input this is perfectly fine. How much security a program needs is par tof the spec - you don't HAVe to put it as a priority everytime.,False
3107,"It turns out this handshaking cost will be paid about 4-10x per session, at minimum, due to most browsers using multiple connections to the same server. Depending on how long the https-keep-alive is for a browser, it may be incurred repeatedly during a session.",False
3108,Be sure 'modeline' is set.,False
3109,"I say also add 2>&1 to the end of that, just so stderr gets caught too. :-)",False
3110,"Even though they are unlikely to be removed, it is important to note why they have been deprecated.

Usually it is because a method or class does not behave as expected in certain situations. This means that by using a deprecated method or class you risk introducing errors into your code.",False
3111,"The Daily WTF website says that the 3rd value should be named ""FILE_NOT_FOUND"".  See: http://thedailywtf.com/Articles/What_Is_Truth_0x3f_.aspx",False
3112,Like http://thedailywtf.com/Articles/What_Is_Truth_0x3f_.aspx of course :),False
3113,"It's a little odd at first to be reading through a ""serious"" book that looks like that, but as I kept reading I noticed that I was actually understanding concepts for a change.  Definitely worth a read.",False
3114,"I wouldn't recommend that book as an ""eye-opening"" book :)",False
3115,"VB is someone's favourite language? O_o. Why isn't ""syntaz that is completely different and incompatible with other languages"" and ""gives bad habits with regards to other languages"" here?",False
3116,"typeof ""a string"" == ""string"". typeof new String(""another string"") == ""object. new String('a').constructor == ""a"".constructor. typeof new Array() == 'object'",False
3117,"I definitely think this is the best book for learning about design patterns.  The GoF book should be used as a reference, after you understand them better.",False
3118,"The <> name prefix is C# only.  In VB the name prefix will be ""VB$AnonymousType""",False
3119,Very strange that log4net doesn't include an XSD.,False
3120,Is asking your teacher an option?,False
3121,"Why don't you email your teacher?  It's unlikely anyone on SO knows what your teacher said, unless they were there at the time (or your teacher himself reads SO).",False
3122,"It's not *just* branch mispredicts. Branches also inhibit instruction reordering, at the compiler level, and also to some extent on the CPU level (for an out-of-order CPU, of course). Nice detailed answer though.",False
3123,SBRM == Scope Bound Resource Management,False
3124,"It also works on other alphabets, as long as you place the string in a Resource :)",False
3125,"What about services? Tag library descriptors? Putting something in the root of a JAR is a bad idea. In the absence of a clear convention, resources in the root are too likely to collide.",False
3126,"You might also want to read section 17.1, which says:
""Use guard clauses (early returns or exits) to simplify complex error processing""",False
3127,"IMO ""div soup"" is just as bad as nested tables, and is more likely to cause layout problems. At least tables work consistently across browsers!",False
3128,"Would be broken for otherwise valid sequences such as C:\Folder\..\boot.ini. Or, for UNC network paths such as \\server\share\file. And, you should probably use Path.DirectorySeperatorCharacter and Path.AltDirectorySeperatorCharacter.",False
3129,It is a good practice to catch exceptions by const reference.  As in: catch(std::exception const & ex) { /* ... */ },False
3130,"@coryan, Thanks for the reminder.  I've been spending too much time in C# land lately.  :)",False
3131,yeah with SEH. but not with sane standard c++ techniques :) well if you stick to windows you can nearly do everything :),False
3132,astaGetsSlappedAtCodeReview(),False
3133,"give it all your ram you can spare. its greedy, and the default ( <100 meg ) is epically insufficient",False
3134,"Just an FYI, The above linked post is returning a 404 (oh the irony). 

The new address is: http://jason.whitehorn.ws/2008/06/17/Friendly-404-Errors-In-ASPNET-MVC.aspx",False
3135,Installing a GM script is like installing a Firefox Extension.  You need to work out how much you trust the author/distributor (or read the source and trust your judgment),False
3136,Then you have already lost “the value as the user has entered” and you can't get it back. All you can do is apply an arbitrary rounding and hope. Python's treatment of Decimal correctly brings this to your attention so you understand the problem now instead of getting a weird bug later.,False
3137,"+1:  Just one addition - `final` also convey's the author's _intent_, both in parameters and local variables.",False
3138,I like the possitive approach 'quest to suck less' ;-).,False
3139,What about name[0].firstChild.nodeValue ?,False
3140,"Jeff V: Convenience. It means the same syntax can be used to make the call, whether we're calling a functor or a function pointer. If you look at std::for_each, for example, it works with either functors or function pointers, because in both cases, the syntax for the call is the same.",False
3141,This is a lovely hack! I love it and am repulsed by it.  Clever though. +1,False
3142,Nope - this is not print publishing. There are some things that are extraordinarily difficult or impossible to accomplish using just html/css.,False
3143,That filter is basically what the LINQ Where extension method is.,False
3144,"More than ""lack of multiple inheritance"" I would say, to replace multiple inheritance. Java was designed like this from the beginning because multiple inheritance create more problems than what it solves.   Good answer",False
3145,"Oscar, that depends on whether you are a C++ programmer who learned Java or vice versa. :) IMHO, if used judiciously, like almost anything in C++, multiple inheritance solves problems. An ""interface"" abstract base class is an example of a very judicious use of multiple inheritance.",False
3146,"Virtual desctuctor++! This is very important.

You may also want to include pure virtual declarations of the operator= and copy constructor definitions to prevent the compiler auto-generating those for you.",False
3147,"S.Lott, I'm not looking to set a parent's environment.  I'm looking to set my own environment.",False
3148,"An alternative to a virtual destructor is a protected destructor.  This disables polymorphic destruction, which may be more appropriate in some circumstances.  Look for ""Guideline #4"" in http://www.gotw.ca/publications/mill18.htm.",False
3149,"Well, file access sure has a hand in this but as jalf said, the main reason for this will be something else, namely the repeated parsing of many, many, many (nested!) header files that completely drops out in your case.",False
3150,VC++ supports precompiled headers.  Using them will help.  A lot.,False
3151,"It is at that point that your friend needs to set up precompiled headers, break dependancies between different header files (try to avoid one header including another, instead forward declare) and get a faster HDD. That aside, a pretty amazing metric.",False
3152,"Martin,

By arithmetic I mean that you pass a pointer to a structure but know that it's not a simple structure but an array of it. In this case you could either index it using [] or do arithmetic by using ++/-- on the pointer. 

That's the difference in a nutshell.",False
3153,"Zebras were never mentioned in the list of information (clues) so the spec is under specified.  As a contractor I am then free to ignore the existence of any Zebras in the solution, so my answer is simply that no one owns the Zebra, because there are no Zebras.  :D",False
3154,@Peter M: The answer was 42.,False
3155,"Marc: ICollection<T> does not actually derive from ICollection. I was surprised too, but Reflector doesn't lie.",False
3156,"I'm going to go with ""nuclear power plant core monitoring software"". If the author wants to make that window un-minimizable, I'm fine with it.",False
3157,"Hmm, seems to accept things like ""4"" and ""192.168"" and silently pads the rest with zeros.  Technically valid, I'm sure, but not quite what I expected.",False
3158,"Both the width and the height can be resized, it just happens that the default window width is equal to the buffer width. You cannot make the window larger than the buffer, so the only option (with the default 80-column setting) is to reduce the width.",False
3159,"There are plenty out there, or you can implement your own.  Here's a pretty good one you can download: http://www.partow.net/programming/stringtokenizer/index.html   (make sure the license terms are acceptable for your project)",False
3160,"If the whole header file (except possible comments and empty lines) is within the header guards, gcc is able to remember the file and skip it if the correct symbol is defined.",False
3161,"If the whole header file (except possible comments and empty lines) is within the header guards, gcc is able to remember the file and skip it if the correct symbol is defined.",False
3162,What you are asking is an abomination. :-),True
3163,"If you dont want to help let it be. But pleae dont make stupid comments.
I really dont know what you are taking about...",False
3164,you should have a do nothing destructor in IDemo so that it is defined behavior to do: IDemo *p = new Child; /*whatever */ delete p;,False
3165,"Except that you're now ordering only the first 5 elements after you've selected them. It may be faster, but it also has different semantics, which are less likely to be what people actually want to achieve.",False
3166,"I suggest you get yourself a sense of humor.  That's what the "":-)"" at the end of the message means.",True
3167,You should also validate the saved monitor before using the settings on startup. Otherwise your window will not show up on the screen at all if the user removes a monitor that used to be there.,False
3168,I've always felt that the table behavior was more in line with HTML's original philosophy of flexibility. The DIV/CSS rigid column width philosophy seems to come from the magazine designers who can't deal with their columns being sometimes wider sometimes narrower.,False
3169,"No, that's not what I'm saying at all. I'm saying two independent things. 1: use static imports instead of abusing inheritance. 2: If you must have a constants repository, make it a final class instead of an interface.",False
3170,"Of course, most things that provide a notification of change are themselves polling in order to detect that change. At some point, in many situations, the polling comes first.",False
3171,"I'd say the opposite: if you already understand lisp because you have experience with a similar language then it's probably not necessary.  If you don't understand what lisp has to offer, then you could benefit from the exposure.",False
3172,"Enums are a red herring here - or at least a separate question. Enums should of course be used, but they should also be hidden if they are not needed by implementors.",False
3173,+1 for tuple. Keep in mind the performance ramifications of large objects returning in a structure vs. passing by reference.,False
3174,"If you're going to use tuples, why not use them for pairs as well. Why have a special case?",False
3175,"No, it was 'host -a -l domain.com'",False
3176,"One feature you neglected is security.  With Linq, you have to expose the tables directly to the application.  With stored procedures you can limit access to those procs and enforce your business requirements.",False
3177,The try/finally/fooStream.Close(); is unneccessary - the using will do just that.,False
3178,"Still, given that there is for-each support for **both** Iterable **and** arrays, why didn't sun include Enumerable as well?",False
3179,Just beware that you are not relying on implementation details in the xml-generator. There are no guarantees that the first child is *the* text node nor the *only* text node in any cases where there can be more than one child node.,False
